1.0,0.6370666666666667,0.8781333333333333,0.8526222222222222,0.8949333333333332,0.8706666666666666,0.8312888888888889,0.42195555555555553,0.9350222222222222,0.8588444444444444,0.5910222222222222,0.7236444444444443,0.4555555555555555,0.5638222222222222,0.6572444444444444,0.7009777777777778,0.7109333333333333,
0.8648,1.0,0.8822222222222222,0.8504888888888888,0.8940444444444443,0.8759999999999999,0.8353777777777777,0.4223111111111111,0.9391111111111111,0.8716444444444444,0.5689777777777778,0.7302222222222221,0.43599999999999994,0.5691555555555555,0.6625777777777777,0.6976,0.717511111111111,
0.8672888888888889,0.6411555555555556,1.0,0.8492444444444445,0.8940444444444444,0.8697777777777776,0.8328888888888888,0.4185777777777777,0.9391111111111111,0.8604444444444443,0.5751999999999999,0.7302222222222221,0.4372444444444444,0.5579555555555555,0.6638222222222221,0.6951111111111111,0.7150222222222222,
0.8681777777777777,0.6370666666666667,0.8756444444444444,1.0,0.8874666666666666,0.8656888888888887,0.8312888888888889,0.4169777777777778,0.9325333333333333,0.8563555555555555,0.5686222222222223,0.731111111111111,0.4356444444444444,0.5513777777777777,0.6622222222222222,0.6935111111111112,0.7134222222222222,
0.8728,0.6416888888888889,0.8827555555555555,0.8497777777777777,1.0,0.8678222222222222,0.835911111111111,0.41911111111111105,0.9371555555555555,0.8609777777777777,0.5757333333333333,0.7332444444444444,0.4402666666666666,0.5535111111111111,0.6643555555555555,0.6981333333333333,0.7180444444444445,
0.8699555555555556,0.6438222222222222,0.8799111111111111,0.8494222222222222,0.8892444444444445,1.0,0.8305777777777777,0.4212444444444444,0.9368000000000001,0.8606222222222222,0.5753777777777778,0.7328888888888888,0.4399111111111111,0.5730666666666666,0.6639999999999999,0.6803555555555556,0.7152,
0.8455999999999999,0.6238222222222222,0.8574222222222222,0.8294222222222222,0.8711111111111111,0.8455999999999999,1.0,0.4143111111111111,0.9292444444444444,0.8337777777777777,0.5684444444444444,0.7315555555555555,0.43546666666666656,0.5518222222222222,0.6620444444444443,0.6746666666666666,0.7020444444444444,
0.8464,0.6227555555555555,0.8519999999999999,0.824,0.8638222222222222,0.8463999999999999,0.8244444444444443,1.0,0.9281777777777778,0.8258666666666665,0.5779555555555556,0.7516444444444443,0.4449777777777777,0.5557333333333332,0.6628444444444443,0.6835555555555556,0.699111111111111,
0.8452444444444445,0.6228444444444445,0.857688888888889,0.8271999999999999,0.8682666666666666,0.8464888888888888,0.8245333333333333,0.4139555555555555,1.0,0.8346666666666667,0.5680888888888889,0.7318222222222222,0.4326222222222222,0.5483555555555555,0.6616888888888889,0.6792888888888889,0.6992,
0.8688888888888888,0.6477333333333333,0.8813333333333333,0.8508444444444445,0.8931555555555555,0.8713777777777777,0.8295111111111111,0.4151999999999999,0.9357333333333333,1.0,0.5768,0.7193777777777777,0.43884444444444437,0.5496,0.6579555555555555,0.6892444444444444,0.7166222222222222,
0.8730666666666667,0.6195555555555554,0.8606222222222222,0.8251555555555554,0.8724444444444444,0.8506666666666667,0.8287111111111111,0.4268444444444444,0.9324444444444445,0.8425777777777778,1.0,0.7608888888888888,0.4741333333333333,0.5550222222222223,0.6671111111111111,0.6946666666666668,0.6996444444444444,
0.8303999999999999,0.6142222222222222,0.8459555555555556,0.8198222222222221,0.8596444444444443,0.8378666666666665,0.8196444444444444,0.4196444444444444,0.9233777777777777,0.816711111111111,0.5775111111111111,1.0,0.4445333333333332,0.5590222222222221,0.6692444444444444,0.6706666666666667,0.6943111111111111,
0.8706666666666666,0.6165333333333333,0.8501333333333333,0.8221333333333333,0.866311111111111,0.8445333333333332,0.8269333333333333,0.4263111111111111,0.9219555555555555,0.832711111111111,0.6109333333333333,0.7628444444444443,1.0,0.5669333333333333,0.6740444444444444,0.6773333333333333,0.6928888888888889,
0.874711111111111,0.6510666666666667,0.8759555555555556,0.8392444444444445,0.8790666666666666,0.8921333333333332,0.8483999999999999,0.43471111111111105,0.9477777777777778,0.841111111111111,0.5844888888888888,0.7799555555555555,0.46457777777777776,1.0,0.6998666666666666,0.690088888888889,0.7012888888888889,
0.8306666666666667,0.6144888888888889,0.8480888888888889,0.8200888888888889,0.8599111111111111,0.8381333333333333,0.8211555555555555,0.4118222222222222,0.9248888888888889,0.8213333333333332,0.5659555555555555,0.7433777777777777,0.43795555555555554,0.5586666666666666,1.0,0.6759111111111111,0.6908444444444444,
0.8685333333333333,0.6355555555555555,0.8722666666666666,0.8442666666666666,0.8872,0.8436444444444444,0.8216888888888888,0.42168888888888884,0.9347555555555556,0.8442666666666666,0.5820444444444444,0.7283555555555555,0.43662222222222213,0.5504888888888888,0.6663111111111111,1.0,0.711911111111111,
0.856311111111111,0.6357777777777778,0.8724888888888889,0.8444888888888888,0.8874222222222222,0.8625333333333333,0.8343555555555555,0.4188,0.9349777777777779,0.8538222222222223,0.5698222222222222,0.7348,0.4337333333333333,0.5444888888888889,0.6603111111111111,0.6922222222222223,1.0,
